id,device_id,status,temperature,humidity,light_intensity,noise_level,timestamp,count
1309,2,ON,23.4,65,13,1,"2025-04-14 20:27:28",1
1310,1,ON,24.6,49,20,0,"2025-04-14 20:27:28",3
1311,2,ON,23.4,65,13,1,"2025-04-14 20:27:28",2
1312,1,ON,24.4,50,20,0,"2025-04-14 20:27:37",4
1313,3,ON,24.2,59,13,0,"2025-04-14 20:27:49",4
1314,1,ON,24.1,49,20,0,"2025-04-14 20:27:57",6
1315,2,ON,23.4,64,13,1,"2025-04-14 20:27:58",4
1316,1,ON,24.5,49,20,1,"2025-04-14 20:28:00",1
1317,1,ON,24.5,49,20,0,"2025-04-14 20:28:08",2
1318,3,ON,24.1,58,13,0,"2025-04-14 20:28:22",4
1319,3,ON,3,1,3,1,"2025-04-14 20:28:22",1
1320,1,ON,24.1,48,20,0,"2025-04-14 20:28:22",1
1321,3,ON,24.1,58,13,0,"2025-04-14 20:28:22",1
1322,2,ON,23.4,64,13,1,"2025-04-14 20:28:22",1
1323,3,ON,24.1,58,13,0,"2025-04-14 20:28:31",2
1324,3,ON,24.1,58,13,0,"2025-04-14 20:28:32",1
1325,1,ON,24.8,49,20,0,"2025-04-14 20:28:33",2
1326,3,ON,24.1,58,13,0,"2025-04-14 20:28:34",1
1327,2,ON,23.4,63,13,1,"2025-04-14 20:28:43",3
1328,2,ON,23.4,64,13,1,"2025-04-14 20:28:54",2
1329,3,ON,24.1,58,13,0,"2025-04-14 20:28:56",1
1330,1,ON,24.7,48,20,0,"2025-04-14 20:29:04",4
1331,3,ON,24,58,13,1,"2025-04-14 20:29:06",2
1332,3,ON,24,58,13,0,"2025-04-14 20:29:07",1
1333,2,ON,23,63,13,1,"2025-04-14 20:29:08",1
1334,3,ON,24,58,13,1,"2025-04-14 20:29:10",1
1335,2,ON,23,63,13,1,"2025-04-14 20:29:21",2
1336,3,ON,24,57,13,1,"2025-04-14 20:29:22",1
1337,2,ON,23,63,13,1,"2025-04-14 20:29:24",1
1338,3,ON,24,57,13,0,"2025-04-14 20:29:25",1
1339,1,ON,24.1,48,20,1,"2025-04-14 20:29:26",1
1340,2,ON,23,63,13,1,"2025-04-14 20:29:34",2
1341,3,ON,24,57,13,0,"2025-04-14 20:29:35",2
1342,3,ON,24,57,13,1,"2025-04-14 20:29:36",1
1343,3,ON,24,57,13,0,"2025-04-14 20:29:46",2
1344,1,ON,24.3,48,20,0,"2025-04-14 20:29:47",2
1345,3,ON,24,57,13,0,"2025-04-14 20:29:55",3
1346,3,ON,24,56,13,0,"2025-04-14 20:29:56",1
1347,2,ON,23,63,13,1,"2025-04-14 20:30:06",4
1348,1,ON,24.2,45,4,1,"2025-04-14 20:30:07",4
1349,3,ON,24,57,13,1,"2025-04-14 20:30:07",2
1350,1,ON,24,4,5,1,"2025-04-14 20:30:17",5
1351,3,ON,24,57,13,0,"2025-04-14 20:30:17",3
1352,2,ON,23,62,13,1,"2025-04-14 20:30:39",4
1353,2,ON,23,62,13,1,"2025-04-14 20:30:56",5
1354,2,ON,23,62,13,1,"2025-04-14 20:31:01",6
1355,3,ON,23.9,56,13,0,"2025-04-14 20:31:01",7
1356,3,ON,23.9,56,13,0,"2025-04-14 20:31:01",1
1357,2,ON,23,62,13,1,"2025-04-14 20:31:01",1
1358,1,ON,24.7,47,20,1,"2025-04-14 20:31:15",10
1359,2,ON,23,63,12,1,"2025-04-14 20:31:20",1
1360,3,ON,23.9,56,13,0,"2025-04-14 20:31:20",1
1361,1,ON,24.6,47,20,0,"2025-04-14 20:31:20",1
1362,2,ON,23,61,13,1,"2025-04-14 20:32:10",3
1363,2,ON,23,61,13,1,"2025-04-14 20:32:18",3
1364,3,ON,23.8,56,14,1,"2025-04-14 20:32:18",4
1365,2,ON,23,61,13,1,"2025-04-14 20:32:18",4
1366,3,ON,23.8,55,14,1,"2025-04-14 20:33:21",1
1367,3,ON,23.8,55,14,1,"2025-04-14 20:33:21",1
1368,2,ON,22.6,59,13,1,"2025-04-14 20:33:29",2
1369,3,ON,23.8,55,14,1,"2025-04-14 20:33:29",2
1370,3,ON,23.8,55,14,0,"2025-04-14 20:33:30",1
1371,2,ON,22.6,59,13,1,"2025-04-14 20:33:31",1
1372,1,ON,23.4,46,20,0,"2025-04-14 20:33:38",3
1373,1,ON,23.5,46,20,0,"2025-04-14 20:33:39",1
1374,3,ON,23.8,54,1,3,"2025-04-14 20:33:40",1
1375,2,ON,22.6,59,13,1,"2025-04-14 20:33:42",1
1376,3,ON,23.8,54,14,0,"2025-04-14 20:33:43",1
1377,2,ON,22.6,59,13,1,"2025-04-14 20:33:44",1
1378,3,ON,23.8,54,14,1,"2025-04-14 20:33:45",1
1379,2,ON,22.6,59,13,1,"2025-04-14 20:33:55",2
1380,2,ON,22.6,59,13,1,"2025-04-14 20:33:56",1
1381,3,ON,23.8,55,14,0,"2025-04-14 20:33:56",2
1382,1,ON,23.9,46,20,0,"2025-04-14 20:33:57",1
1383,2,ON,22.6,59,13,1,"2025-04-14 20:33:59",1
1384,3,ON,23.8,54,14,1,"2025-04-14 20:34:09",2
1385,3,ON,23.8,54,14,0,"2025-04-14 20:34:10",1
1386,1,ON,23.2,46,20,1,"2025-04-14 20:34:11",1
1387,1,ON,23.3,46,20,0,"2025-04-14 20:34:22",2
1388,1,ON,23.1,46,20,1,"2025-04-14 20:34:23",1
1389,3,ON,23.7,54,14,1,"2025-04-14 20:34:25",1
1390,2,ON,22.6,59,13,1,"2025-04-14 20:34:27",1
1391,3,ON,23.7,54,14,1,"2025-04-14 20:34:30",1
1392,1,ON,23.6,46,20,0,"2025-04-14 20:34:31",1
1393,3,ON,23.7,56,1,3,"2025-04-14 20:34:32",1
1394,1,ON,23.4,46,20,1,"2025-04-14 20:34:33",1
1395,3,ON,23.7,54,14,0,"2025-04-14 20:34:43",2
1396,1,ON,23,47,20,1,"2025-04-14 20:34:43",1
1397,2,ON,22.6,59,13,1,"2025-04-14 20:34:52",3
1398,3,ON,23.7,56,14,1,"2025-04-14 20:35:24",5
1399,2,ON,22.6,62,13,1,"2025-04-14 20:35:33",5
1400,3,ON,23.7,56,14,0,"2025-04-14 20:35:35",2
1401,3,ON,23.7,56,14,1,"2025-04-14 20:35:35",1
1402,1,ON,23.6,50,20,0,"2025-04-14 20:35:47",2
1403,2,ON,22.6,63,13,1,"2025-04-14 20:35:48",2
1404,2,ON,22.6,63,13,1,"2025-04-14 20:35:49",1
1405,1,ON,23.2,50,20,0,"2025-04-14 20:35:57",3
1406,2,ON,22.6,64,13,1,"2025-04-14 20:36:10",3
1407,2,ON,22.6,64,13,1,"2025-04-14 20:36:10",1
1408,1,ON,23.4,51,20,1,"2025-04-14 20:36:17",5
1409,1,ON,23.3,51,20,0,"2025-04-14 20:36:19",1
1410,2,ON,22.6,64,13,1,"2025-04-14 20:36:20",2
1411,1,ON,23.1,51,20,1,"2025-04-14 20:36:20",1
1412,3,ON,23.7,58,1,3,"2025-04-14 20:36:22",1
1413,1,ON,23.6,51,20,0,"2025-04-14 20:36:31",2
1414,3,ON,23.7,58,0,2,"2025-04-14 20:36:32",2
1415,1,ON,23.7,51,20,0,"2025-04-14 20:36:32",1
1416,3,ON,23.8,58,14,1,"2025-04-14 20:36:32",1
1417,1,ON,23.3,51,20,0,"2025-04-14 20:36:43",2
1418,1,ON,23.6,51,20,1,"2025-04-14 20:36:43",1
1419,3,ON,23.8,59,14,1,"2025-04-14 20:36:54",1
1420,3,ON,23.8,59,14,1,"2025-04-14 20:37:04",2
1421,2,ON,22.6,65,13,1,"2025-04-14 20:37:04",1
1422,3,ON,23.8,59,14,0,"2025-04-14 20:37:05",1
1423,1,ON,23.1,52,20,0,"2025-04-14 20:37:14",4
1424,2,ON,22.6,66,13,1,"2025-04-14 20:37:14",2
1425,3,ON,23.8,59,14,1,"2025-04-14 20:37:15",2
1426,3,ON,23.8,59,14,0,"2025-04-14 20:37:16",1
1427,1,ON,23.8,52,20,0,"2025-04-14 20:37:24",2
1428,3,ON,23.8,59,14,0,"2025-04-14 20:37:36",3
1429,3,ON,23.8,60,14,0,"2025-04-14 20:37:47",4
1430,3,ON,23.9,60,14,0,"2025-04-14 20:37:57",2
1431,3,ON,23.9,60,14,0,"2025-04-14 20:37:58",1
1432,3,ON,23.9,60,14,0,"2025-04-14 20:38:50",3
1433,3,ON,24,60,14,0,"2025-04-14 20:39:00",4
1434,2,ON,23,68,13,1,"2025-04-14 20:39:01",1
1435,3,ON,24,60,14,0,"2025-04-14 20:39:01",1
1436,2,ON,23,68,13,1,"2025-04-14 20:39:10",2
1437,2,ON,23,68,13,1,"2025-04-14 20:39:12",1
1438,1,ON,24.2,52,20,1,"2025-04-14 20:39:12",1
1439,3,ON,24,60,14,0,"2025-04-14 20:39:21",2
1440,2,ON,23,69,13,1,"2025-04-14 20:39:24",1
1441,3,ON,24,61,14,0,"2025-04-14 20:39:25",1
1442,2,ON,23,69,13,1,"2025-04-14 20:39:26",1
1443,3,ON,24,61,14,1,"2025-04-14 20:39:27",1
1444,1,ON,24.9,52,20,0,"2025-04-14 20:39:35",2
1445,1,ON,24.4,52,20,0,"2025-04-14 20:39:36",1
1446,2,ON,23,69,13,1,"2025-04-14 20:39:38",1
1447,3,ON,24,61,14,0,"2025-04-14 20:39:47",3
1448,1,ON,24.7,53,20,0,"2025-04-14 20:39:47",2
1449,1,ON,24.7,53,20,0,"2025-04-14 20:39:49",1
1450,3,ON,24,61,14,1,"2025-04-14 20:39:57",4
1451,2,ON,23,69,13,1,"2025-04-14 20:39:57",3
1452,1,ON,24.1,53,20,1,"2025-04-14 20:39:58",2
1453,3,ON,24,61,14,1,"2025-04-14 20:40:08",2
1454,2,ON,23,69,13,1,"2025-04-14 20:40:08",1
1455,3,ON,24,61,14,1,"2025-04-14 20:40:09",1
1456,1,ON,24.4,53,20,0,"2025-04-14 20:40:10",1
1457,2,ON,23,69,13,1,"2025-04-14 20:40:18",2
1458,2,ON,23,69,13,1,"2025-04-14 20:40:19",1
1459,3,ON,24,61,14,0,"2025-04-14 20:40:20",1
1460,1,ON,24,53,20,0,"2025-04-14 20:40:21",2
1461,2,ON,23,69,13,1,"2025-04-14 20:40:30",1
1462,1,ON,24.1,53,20,1,"2025-04-14 20:40:32",1
1463,3,ON,24,62,14,1,"2025-04-14 20:40:33",1
1464,1,ON,24.6,53,20,0,"2025-04-14 20:40:35",1
1465,3,ON,24,62,14,1,"2025-04-14 20:40:36",1
1466,2,ON,23,69,13,1,"2025-04-14 20:40:43",2
1467,3,ON,24,62,14,1,"2025-04-14 20:40:46",2
1468,2,ON,23,69,13,1,"2025-04-14 20:40:53",3
1469,2,ON,23,69,13,1,"2025-04-14 20:40:54",1
1470,1,ON,24.6,53,20,0,"2025-04-14 20:40:55",3
1471,3,ON,24,62,14,0,"2025-04-14 20:41:06",4
1472,3,ON,24,62,14,1,"2025-04-14 20:41:07",1
1473,2,ON,23,69,13,1,"2025-04-14 20:41:08",1
1474,1,ON,24,53,20,0,"2025-04-14 20:41:09",1
1475,2,ON,23,69,13,1,"2025-04-14 20:41:09",1
1476,3,ON,24,62,14,0,"2025-04-14 20:41:19",2
1477,3,ON,24,62,14,1,"2025-04-14 20:41:20",1
1478,1,ON,24.9,54,20,0,"2025-04-14 20:41:20",1
1479,2,ON,23,70,13,1,"2025-04-14 20:41:21",1
1480,3,ON,24,62,14,1,"2025-04-14 20:41:22",1
1481,2,ON,23,70,13,1,"2025-04-14 20:41:31",2
1482,1,ON,24.2,53,20,0,"2025-04-14 20:41:32",2
1483,2,ON,23,70,13,1,"2025-04-14 20:41:33",1
1484,3,ON,24,62,14,0,"2025-04-14 20:41:34",1
1485,1,ON,24.9,54,20,1,"2025-04-14 20:41:34",1
1486,3,ON,24,62,14,1,"2025-04-14 20:41:35",1
1487,1,ON,24.6,54,20,0,"2025-04-14 20:41:46",2
1488,2,ON,23,70,13,1,"2025-04-14 20:41:46",2
1489,3,ON,24,62,14,0,"2025-04-14 20:41:46",2
1490,2,ON,23,70,13,1,"2025-04-14 20:41:46",1
1491,1,ON,24.2,54,20,0,"2025-04-14 20:41:55",2
1492,3,ON,24.1,62,14,1,"2025-04-14 20:41:55",3
1493,2,ON,23,70,13,1,"2025-04-14 20:41:57",1
1494,2,ON,23,70,13,1,"2025-04-14 20:42:08",2
1495,2,ON,23,70,13,1,"2025-04-14 20:42:09",1
1496,3,ON,24.1,63,14,0,"2025-04-14 20:42:10",1
1497,1,ON,24.9,54,20,0,"2025-04-14 20:42:18",3
1498,2,ON,23,71,13,1,"2025-04-14 20:42:19",2
1499,3,ON,24.1,63,14,0,"2025-04-14 20:42:20",2
1500,1,ON,24,54,20,1,"2025-04-14 20:42:28",4
1501,3,ON,24.1,63,14,0,"2025-04-14 20:42:30",3
1502,3,ON,24.1,63,14,0,"2025-04-14 20:42:31",1
1503,1,ON,24.8,55,20,0,"2025-04-14 20:42:43",2
1504,3,ON,0,2,3,0,"2025-04-14 20:42:44",2
1505,2,ON,23,71,13,1,"2025-04-14 20:42:54",1
1506,1,ON,24.8,55,20,0,"2025-04-14 20:42:56",1
1507,3,ON,24.1,63,14,0,"2025-04-14 20:42:57",1
1508,1,ON,24.7,55,20,0,"2025-04-14 20:42:57",1
1509,2,ON,23,71,13,1,"2025-04-14 20:42:58",1
1510,3,ON,24.1,63,14,0,"2025-04-14 20:43:08",2
1511,3,ON,24.1,64,14,0,"2025-04-14 20:43:09",1
1512,3,ON,24.2,64,14,0,"2025-04-14 20:43:29",3
1513,1,ON,24.4,55,20,0,"2025-04-14 20:43:31",1
1514,3,ON,24.2,64,14,0,"2025-04-14 20:43:39",4
1515,1,ON,24.7,55,20,0,"2025-04-14 20:43:43",1
1516,2,ON,23,71,13,1,"2025-04-14 20:43:50",6
1517,1,ON,24.2,55,20,0,"2025-04-14 20:43:53",2
1518,2,ON,23,72,13,1,"2025-04-14 20:43:59",7
1519,2,ON,23,72,13,1,"2025-04-14 20:44:01",1
1520,3,ON,24.2,64,14,1,"2025-04-14 20:44:02",1
1521,1,ON,24,55,20,0,"2025-04-14 20:44:03",1
1522,2,ON,23.3,72,13,1,"2025-04-14 20:44:05",1
1523,2,ON,23.4,72,13,1,"2025-04-14 20:44:18",2
1524,1,ON,24.5,55,20,0,"2025-04-14 20:44:19",1
1525,3,ON,24.2,64,14,0,"2025-04-14 20:44:26",3
1526,1,ON,24.4,55,20,0,"2025-04-14 20:44:29",2
1527,2,ON,23.4,72,13,1,"2025-04-14 20:44:30",1
1528,1,ON,24.5,55,20,1,"2025-04-14 20:44:31",1
1529,3,ON,24.2,64,14,0,"2025-04-14 20:44:32",1
1530,1,ON,24.5,55,20,1,"2025-04-14 20:44:32",1
1531,2,ON,23.4,72,13,1,"2025-04-14 20:44:33",1
1532,3,ON,24.2,64,14,1,"2025-04-14 20:44:34",1
1533,1,ON,24.5,55,20,1,"2025-04-14 20:44:46",2
1534,3,ON,24.2,64,14,1,"2025-04-14 20:44:46",2
1535,3,ON,24.2,64,14,1,"2025-04-14 20:44:56",3
1536,1,ON,24.8,55,20,1,"2025-04-14 20:44:57",2
1537,3,ON,24.2,64,14,0,"2025-04-14 20:44:57",1
1538,2,ON,23.4,72,13,1,"2025-04-14 20:45:07",3
1539,3,ON,24.3,65,14,1,"2025-04-14 20:45:08",2
1540,3,ON,24.3,65,14,0,"2025-04-14 20:45:08",1
1541,1,ON,24.8,56,20,1,"2025-04-14 20:45:13",1
1542,2,ON,23.4,72,13,1,"2025-04-14 20:45:14",1
1543,1,ON,24.5,56,20,0,"2025-04-14 20:45:15",1
1544,3,ON,24.3,65,14,1,"2025-04-14 20:45:16",1
1545,2,ON,23.4,73,13,1,"2025-04-14 20:45:25",2
1546,3,ON,24.3,65,14,0,"2025-04-14 20:45:26",2
1547,1,ON,24.7,56,20,0,"2025-04-14 20:45:37",2
1548,3,ON,24.3,65,14,0,"2025-04-14 20:45:48",1
1549,1,ON,24.3,56,20,1,"2025-04-14 20:45:58",3
1550,3,ON,24.3,65,14,1,"2025-04-14 20:45:59",2
1551,3,ON,24.3,65,14,0,"2025-04-14 20:46:01",1
1552,1,ON,24.1,56,20,0,"2025-04-14 20:46:08",4
1553,2,ON,23.4,73,13,1,"2025-04-14 20:46:09",3
1554,1,ON,24.7,56,20,0,"2025-04-14 20:46:18",5
1555,2,ON,23.4,73,13,1,"2025-04-14 20:46:20",4
1556,3,ON,24.3,65,14,0,"2025-04-14 20:46:21",3
1557,2,ON,23.4,73,13,1,"2025-04-14 20:46:21",1
1558,1,ON,24.4,56,20,0,"2025-04-14 20:46:31",2
1559,3,ON,24.3,65,14,0,"2025-04-14 20:46:31",4
1560,3,ON,24.3,65,14,0,"2025-04-14 20:46:32",1
1561,1,ON,24,56,20,1,"2025-04-14 20:46:41",3
1562,1,ON,24.3,56,20,1,"2025-04-14 20:46:42",1
1563,3,ON,24.4,65,14,0,"2025-04-14 20:46:43",1
1564,2,ON,23.4,73,13,1,"2025-04-14 20:46:43",1
1565,2,ON,23.4,73,13,1,"2025-04-14 20:46:54",2
1566,3,ON,24.4,65,14,1,"2025-04-14 20:46:55",1
1567,1,ON,24.2,56,20,0,"2025-04-14 20:46:57",1
1568,3,ON,24.4,65,14,0,"2025-04-14 20:47:06",2
1569,2,ON,23.4,73,13,1,"2025-04-14 20:47:07",2
1570,3,ON,24.4,65,14,0,"2025-04-14 20:47:07",2
1571,3,ON,24.4,65,14,0,"2025-04-14 20:47:16",3
1572,3,ON,24.4,65,14,0,"2025-04-14 20:47:17",1
1573,1,ON,24.3,56,20,1,"2025-04-14 20:47:18",2
1574,3,ON,24.4,65,14,0,"2025-04-14 20:47:19",1
1575,1,ON,24,56,20,1,"2025-04-14 20:47:28",3
1576,3,ON,24.4,66,14,2,"2025-04-14 20:47:29",2
1577,1,ON,24.9,56,20,0,"2025-04-14 20:47:39",2
1578,3,ON,24.4,66,14,3,"2025-04-14 20:47:39",3
1579,1,ON,24.9,56,20,0,"2025-04-14 20:47:39",2
1580,3,ON,24.4,66,13,3,"2025-04-14 20:47:39",3
1581,1,ON,24.4,57,20,0,"2025-04-14 20:47:49",3
1582,3,ON,24.4,66,14,1,"2025-04-14 20:47:50",2
1583,1,ON,24,57,20,1,"2025-04-14 20:47:59",4
1584,2,ON,23.4,73,13,1,"2025-04-14 20:48:19",7
1585,3,ON,24.4,66,14,0,"2025-04-14 20:48:20",5
1586,3,ON,24.4,66,14,0,"2025-04-14 20:48:30",6
1587,2,ON,23.4,74,13,1,"2025-04-14 20:48:30",2
1588,2,ON,23.4,73,13,1,"2025-04-14 20:48:40",3
1589,2,ON,23.4,74,13,1,"2025-04-14 20:48:51",1
1590,3,ON,24.4,66,13,0,"2025-04-14 20:48:51",1
1591,2,ON,23.4,74,13,1,"2025-04-14 20:48:52",1
1592,1,ON,24.3,57,20,0,"2025-04-14 20:48:53",1
1593,3,ON,24.4,66,14,1,"2025-04-14 20:49:02",2
1594,1,ON,24.8,57,20,0,"2025-04-14 20:49:03",2
1595,1,ON,24.4,57,20,1,"2025-04-14 20:49:04",1
1596,1,ON,24.1,57,2,1,"2025-04-14 20:49:17",2
1597,2,ON,23.4,74,13,1,"2025-04-14 20:49:17",2
1598,3,ON,24.4,66,14,0,"2025-04-14 20:49:17",1
1599,2,ON,23.4,74,13,1,"2025-04-14 20:49:18",1
1600,3,ON,24.4,67,14,1,"2025-04-14 20:49:40",2
1601,3,ON,24.4,67,14,0,"2025-04-14 20:49:41",1
1602,1,ON,24.5,57,20,1,"2025-04-14 20:49:42",1
1603,2,ON,23.4,74,13,1,"2025-04-14 20:49:43",1
1604,1,ON,24,57,20,1,"2025-04-14 20:49:43",1
1605,3,ON,24.4,67,14,0,"2025-04-14 20:49:52",2
1606,2,ON,23.4,74,13,1,"2025-04-14 20:49:53",2
1607,1,ON,24,57,20,0,"2025-04-14 20:49:54",2
1608,3,ON,24.5,67,14,0,"2025-04-14 20:49:54",1
1609,2,ON,23.4,74,13,1,"2025-04-14 20:50:03",3
1610,1,ON,24.5,57,20,0,"2025-04-14 20:50:04",2
1611,2,ON,23.4,74,13,1,"2025-04-14 20:50:04",1
1612,1,ON,24.9,57,20,0,"2025-04-14 20:50:05",1
1613,3,ON,24.5,67,14,1,"2025-04-14 20:50:06",1
1614,1,ON,24.4,57,1,1,"2025-04-14 20:50:09",1
1615,3,ON,24.5,67,14,0,"2025-04-14 20:50:23",2
1616,2,ON,23.4,75,13,1,"2025-04-14 20:50:23",2
1617,3,ON,24.5,67,14,0,"2025-04-14 20:50:49",1
1618,3,ON,24.5,67,14,0,"2025-04-14 20:50:53",1
1619,1,ON,24.3,57,20,0,"2025-04-14 20:50:53",1
1620,2,ON,23.4,75,13,1,"2025-04-14 20:50:53",1
1621,1,ON,24.7,57,20,1,"2025-04-14 20:51:01",2
1622,3,ON,24.5,67,14,0,"2025-04-14 20:51:12",2
1623,1,ON,24.1,58,20,1,"2025-04-14 20:51:12",1
1624,2,ON,23.4,75,13,1,"2025-04-14 20:51:12",1
1625,3,ON,24.5,67,14,1,"2025-04-14 20:51:12",1
1626,2,ON,23.4,75,13,1,"2025-04-14 20:51:22",2
1627,3,ON,24.5,67,14,1,"2025-04-14 20:51:27",1
1628,2,ON,23.4,75,13,1,"2025-04-14 20:51:27",1
1629,3,ON,24.5,67,14,1,"2025-04-14 20:51:38",1
1630,1,ON,24.7,58,20,0,"2025-04-14 20:51:38",2
1631,2,ON,23.4,76,13,1,"2025-04-14 20:51:38",2
1632,2,ON,23.4,75,13,1,"2025-04-14 20:51:38",1
1633,3,ON,24.5,68,14,1,"2025-04-14 20:52:03",1
1634,3,ON,24.5,68,14,1,"2025-04-14 20:52:04",1
1635,1,ON,24.1,58,20,1,"2025-04-14 20:52:07",3
1636,1,ON,24.5,58,20,0,"2025-04-14 20:52:29",2
1637,3,ON,24.6,68,14,1,"2025-04-14 20:52:29",1
1638,2,ON,23.4,76,13,1,"2025-04-14 20:52:29",1
1639,3,ON,24.6,68,14,0,"2025-04-14 20:52:29",1
1640,3,ON,24.6,68,14,1,"2025-04-14 20:52:31",2
1641,2,ON,23.4,76,13,1,"2025-04-14 20:52:41",3
1642,3,ON,24.6,68,14,0,"2025-04-14 20:52:47",3
1643,2,ON,23.4,76,13,1,"2025-04-14 20:52:56",4
1644,3,ON,24.6,68,14,0,"2025-04-14 20:53:18",4
1645,3,ON,0,1,3,0,"2025-04-14 20:53:18",1
1646,1,ON,24.6,58,20,0,"2025-04-14 20:53:18",5
1647,1,ON,24.2,58,20,0,"2025-04-14 20:53:18",1
1648,3,ON,0,0,3,3,"2025-04-14 20:53:18",3
1649,1,ON,24.9,58,20,1,"2025-04-14 20:53:33",3
1650,1,ON,24.9,58,20,1,"2025-04-14 20:53:34",3
1651,3,ON,24.6,68,14,0,"2025-04-14 20:53:43",6
1652,2,ON,23.4,77,13,1,"2025-04-14 20:54:04",3
1653,1,ON,24.7,58,20,1,"2025-04-14 20:54:04",5
1654,2,ON,23.4,77,13,1,"2025-04-14 20:54:04",1
1655,3,ON,24.6,68,14,0,"2025-04-14 20:54:04",8
1656,1,ON,24.9,58,20,0,"2025-04-14 20:54:04",6
1657,2,ON,23.8,77,13,1,"2025-04-14 20:55:11",2
1658,2,ON,23.8,77,13,1,"2025-04-14 20:55:11",2
1659,1,ON,24.4,59,20,0,"2025-04-14 20:55:13",13
1660,2,ON,23.8,77,13,1,"2025-04-14 20:55:19",3
1661,1,ON,24.4,59,20,0,"2025-04-14 20:55:33",15
1662,3,ON,24.6,69,14,0,"2025-04-14 20:55:36",6
1663,2,ON,23.8,77,13,1,"2025-04-14 20:55:56",5
1664,3,ON,24.6,69,14,1,"2025-04-14 20:55:56",1
1665,1,ON,24,59,20,1,"2025-04-14 20:55:56",16
1666,2,ON,23.8,77,13,1,"2025-04-14 20:55:56",1
1667,1,ON,24.5,59,20,1,"2025-04-14 20:55:56",17
1668,2,ON,23.8,77,13,1,"2025-04-14 20:55:56",2
1669,2,ON,23.8,77,13,1,"2025-04-14 20:55:56",1
1670,3,ON,24.7,69,14,0,"2025-04-14 20:56:34",2
1671,1,ON,25.9,59,20,1,"2025-04-14 20:58:06",30
1672,1,ON,25.9,59,20,1,"2025-04-14 20:58:06",30
1673,2,ON,23.8,79,13,1,"2025-04-14 20:58:07",2
1674,3,ON,24.7,69,14,0,"2025-04-14 20:58:08",8
1675,1,ON,25.1,59,20,0,"2025-04-14 20:58:14",31
1676,2,ON,23.8,79,13,1,"2025-04-14 20:58:18",2
1677,3,ON,24.7,69,14,0,"2025-04-14 20:58:19",1
1678,1,ON,25.3,59,20,1,"2025-04-14 20:58:23",32
1679,2,ON,23.8,78,13,1,"2025-04-14 20:58:28",3
1680,2,ON,23.8,78,13,1,"2025-04-14 20:58:29",1
1681,1,ON,25.7,59,20,1,"2025-04-14 20:58:33",33
1682,3,ON,24.7,69,14,1,"2025-04-14 20:58:34",1
1683,2,ON,23.8,79,13,1,"2025-04-14 20:58:40",2
1684,1,ON,25.3,59,20,1,"2025-04-14 20:58:43",34
1685,1,ON,25.3,59,20,0,"2025-04-14 20:58:53",35
1686,2,ON,23.8,78,13,1,"2025-04-14 20:59:10",5
1687,3,ON,24.7,69,14,0,"2025-04-14 20:59:15",5
1688,1,ON,25.4,59,20,0,"2025-04-14 20:59:23",38
1689,1,ON,25.7,59,20,0,"2025-04-14 20:59:33",39
1690,3,ON,24.8,70,14,1,"2025-04-14 20:59:34",7
1691,2,ON,23.8,78,13,1,"2025-04-14 20:59:41",1
1692,1,ON,25.6,59,20,0,"2025-04-14 20:59:43",40
1693,3,ON,24.8,70,14,0,"2025-04-14 20:59:45",8
1694,2,ON,23.8,79,13,1,"2025-04-14 20:59:52",2
1695,1,ON,25.4,59,20,1,"2025-04-14 20:59:54",41
1696,2,ON,23.8,78,13,1,"2025-04-14 20:59:55",1
1697,1,ON,25.3,59,20,0,"2025-04-14 21:00:04",42
1698,2,ON,23.8,79,13,1,"2025-04-14 21:00:05",2
1699,1,ON,25.6,59,20,0,"2025-04-14 21:00:13",43
1700,3,ON,24.8,70,14,0,"2025-04-14 21:00:14",1
1701,1,ON,25.1,59,20,1,"2025-04-14 21:00:23",44
1702,2,ON,23.8,78,13,1,"2025-04-14 21:00:25",4
1703,1,ON,25.9,59,20,0,"2025-04-14 21:00:34",45
1704,3,ON,24.8,70,14,1,"2025-04-14 21:00:34",3
1705,2,ON,23.8,78,13,1,"2025-04-14 21:00:35",5
1706,1,ON,25.2,59,20,0,"2025-04-14 21:00:43",46
1707,1,ON,25.4,59,20,0,"2025-04-14 21:00:54",47
1708,3,ON,24.8,70,14,1,"2025-04-14 21:00:54",5
1709,2,ON,23.8,79,13,1,"2025-04-14 21:00:56",3
1710,1,ON,25.3,59,20,1,"2025-04-14 21:01:04",48
1711,3,ON,24.8,70,14,0,"2025-04-14 21:01:05",6
1712,1,ON,25.4,59,20,0,"2025-04-14 21:01:14",49
1713,3,ON,24.8,70,14,1,"2025-04-14 21:01:15",7
1714,2,ON,23.8,79,13,1,"2025-04-14 21:01:16",5
1715,3,ON,24.8,70,14,1,"2025-04-14 21:01:24",1
1716,1,ON,25.2,59,20,1,"2025-04-14 21:01:34",51
1717,3,ON,24.8,70,14,0,"2025-04-14 21:01:36",2
1718,3,ON,24.8,70,14,1,"2025-04-14 21:01:36",1
1719,1,ON,25.4,59,20,0,"2025-04-14 21:01:44",52
1720,2,ON,23.8,79,13,1,"2025-04-14 21:01:45",1
1721,3,ON,24.8,70,14,0,"2025-04-14 21:01:46",2
1722,1,ON,25.3,59,20,1,"2025-04-14 21:01:54",53
1723,2,ON,23.8,79,13,1,"2025-04-14 21:01:55",2
1724,3,ON,24.8,70,14,1,"2025-04-14 21:01:57",1
